"Phase","Code","File","utt_dur","F0_max","F0_min","F0_mean","F0_SD","F0_range","Int_max","Int_min","Int_mean","Int_SD","Int_range","Faculty","Mod1A","Mod2A","Mod3A","Mod4A","Mod5A","Mod1B","Mod2B","Mod3B","Mod4B","Mod5B","Mod1","Mod2","Mod3","Mod4","Mod5","scoreA","scoreB","score","Arm","Group"
"test","C22","C22_ArmC5_processed.wav",3088,348.3189,85.74652,242.0238234,44.66757146,262.5723681,71.15545,24.57692,57.78025722,9.201365649,40.45460667,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3215.869,340.4748,93.97147,222.0373045,36.88879612,230.149269,70.60842,24.45963,58.57146185,7.900711312,40.50064347,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4311.486,348.9786,97.47939,216.0456321,39.06930418,238.2375214,72.36123,23.99981,58.88639976,8.936143909,40.3058091,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4728,335.4892,75.34973,240.0014765,41.88084377,252.2690034,69.08936,24.10727,58.72575324,7.238659096,37.73308102,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3104,393.6063,84.04087,231.7151706,50.17336711,308.5894233,70.05969,24.31957,58.27668446,8.312778026,37.70568262,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2240,351.5508,174.8365,242.054684,58.72154108,176.3255889,71.80168,24.24066,55.23858872,9.987363115,41.61198321,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2496,334.31,86.79102,251.4764626,54.05911841,242.6249579,71.87231,24.39689,57.48947852,9.243522698,41.61246639,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",6424,425.7377,90.13424,233.0850555,43.36941512,316.7065429,72.38858,24.50974,58.45936927,9.272435376,41.3518063,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3848,314.8719,75.03653,226.5611697,42.11288602,229.3114967,72.70834,24.415,59.39948126,9.643251945,42.44041765,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",6736,347.5861,85.54876,234.5376709,53.45717262,257.7415564,70.92773,24.43688,57.9252274,9.371449266,40.76828259,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2897.124,298.2067,90.59509,227.5946299,26.92884724,207.6116292,66.82439,24.29252,59.91130793,6.662836251,36.35112479,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2251.23,310.2428,182.9579,224.6289493,23.57414557,123.8690784,69.31763,24.55959,58.23971593,8.684591051,38.14685254,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1968.649,395.5691,78.84563,250.5408945,59.83172333,315.7773402,71.22828,24.95778,63.1142684,8.071729192,40.60326881,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1679.124,313.6352,75.06339,202.4763227,50.61292949,234.1587048,68.22897,24.33346,56.03985778,8.844768411,36.21332068,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",5320.788,342.1343,86.58887,235.2342161,48.52319574,255.5454119,72.41892,24.39301,58.47699059,8.750489843,42.31685274,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1822.05,336.6499,97.35576,243.9702344,43.50710106,227.5786724,73.98737,24.48611,59.32950349,7.861849722,43.19104159,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4352,282.6718,81.09763,224.4060176,38.3091259,186.3389413,70.22007,24.35711,57.85138785,8.134415952,39.86292814,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",7200,369.4002,85.41931,210.0002165,41.95091994,272.8339787,71.01328,24.44812,55.98308558,8.804035858,40.94461411,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2144,316.6577,173.6632,236.2287744,37.90224269,142.7559301,68.11025,24.38595,56.43913629,7.43744657,37.61439872,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",5336.763,344.5985,72.46385,231.3743411,57.09690815,267.4618791,73.03361,24.09591,59.39548371,8.526971572,41.38286227,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1996.527,290.1231,179.1227,214.6754347,20.01281764,107.6189813,69.16367,24.44931,56.20810765,9.775864222,39.05774149,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3880,331.9786,72.31521,237.9703039,53.26845114,244.4634022,71.216,24.3096,57.0707292,8.86280687,40.65968339,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4360,318.565,84.70737,234.0359162,50.02079796,230.1592121,69.44211,24.31775,57.84249385,7.867394186,38.41341914,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",6388.362,438.3899,76.64151,219.059246,45.32401423,358.7684556,72.89936,24.3301,58.01323793,9.919637161,42.61415997,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1800,329.9013,76.92951,244.3887659,46.76792255,250.9003793,68.46709,24.26062,56.46609497,8.260466626,36.17134953,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2970.64,343.5739,169.841,242.5283134,39.76480141,167.080559,70.06765,24.52542,59.46677091,9.054030352,39.85776408,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1817.939,320.1561,76.84972,237.7366869,48.03503642,237.6342385,71.04027,24.6652,60.67771104,9.132421871,40.82028318,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1976.065,322.8842,79.55092,199.1345038,60.13726467,235.0032491,72.78764,24.43801,60.74858751,9.458637897,42.24157289,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2879.063,324.6341,197.4395,257.4374381,36.1331269,127.062436,72.45314,28.76483,59.14247949,9.978769776,41.62072619,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",442.7106,271.6357,181.0361,255.5965192,21.18220916,88.6980533,73.36679,24.70795,60.51314369,12.51706942,42.00920586,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",951.3568,302.1449,228.3957,248.5827339,16.88404416,71.1217468,71.15913,25.31979,64.28073617,8.706922965,38.65479477,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3814.847,369.4969,80.81727,247.1659224,43.35555472,272.5331552,74.0256,24.29772,59.94740209,10.40414115,43.85057027,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3500.466,362.3877,97.94805,248.5897591,54.92285808,261.9032414,72.06473,24.3386,58.72791777,11.0039186,41.91324928,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1943.011,362.1771,83.74663,250.1279001,65.33839615,276.4428046,71.35471,24.27406,57.56180607,10.29803676,41.22488663,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",6292.142,366.2673,82.27883,235.2031081,46.66114685,275.1981905,72.64114,24.50251,60.32955252,8.939870541,42.44410912,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2723.361,435.6631,135.7858,261.0626212,50.52246774,296.5495999,74.3724,24.15256,62.02216861,9.646419362,43.97392102,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1742.584,339.9685,153.0306,250.8605357,41.87547873,185.2590824,74.27243,25.7239,61.68743344,10.845118,44.05987148,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1144.705,375.9819,209.8149,263.2211309,53.50777825,162.7785225,73.77433,24.40485,62.70805606,9.108835937,41.02849106,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4511.194,355.9605,112.8547,238.2804852,32.85582971,239.7193087,74.61368,24.3854,61.1731463,9.142001197,44.03445342,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3306.2,375.1286,85.49267,234.6128329,48.62322586,278.2567632,71.9857,24.34702,62.3232646,7.545704068,39.96332226,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2109.94,348.4802,117.2564,267.7993414,45.10861349,231.2238617,73.66524,24.85251,62.8155728,9.350707494,43.2681,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2979.774,361.003,100.619,262.7266187,40.5061075,245.708448,73.93944,25.15979,60.72712453,10.34925973,43.75559421,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2034.585,367.7309,179.6783,261.4758907,40.18687409,183.8733511,73.66566,24.52181,58.8368261,11.12983286,43.47993224,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",6478.304,457.9159,74.6983,229.7023126,48.68834326,382.6601072,73.63617,24.45296,59.56267204,10.22959754,43.59345057,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3647.617,341.1455,89.42983,262.7486183,55.42378943,251.5850147,74.15515,24.31819,61.87884847,10.34403028,42.77885382,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3560.523,365.5057,84.37235,241.7344932,55.2234297,274.7175107,74.26441,24.40321,61.95101362,9.679034424,42.97753173,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2772.175,316.3783,174.1855,235.6185271,35.45889319,141.9216212,73.94868,24.74661,63.67454633,10.12634861,43.78249133,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",6037.819,377.7714,75.70218,218.0761785,41.2575688,302.0692245,73.99629,24.11059,61.45718086,9.866934809,42.58185218,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1272.455,307.9269,76.8009,210.4649213,53.44382311,220.7202549,72.93995,24.55997,58.94903322,10.34525644,37.69030973,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1200,295.9123,200.3016,246.0068267,35.05764644,95.1457926,66.48946,24.43516,50.38691738,8.968817837,33.78619169,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1100.238,345.8853,80.22082,243.5097683,50.04655169,265.6644723,73.25353,24.64065,58.44207399,10.45484008,42.53659279,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",857.1631,312.389,186.0282,248.3130044,37.93049721,125.1735124,66.86891,24.78901,52.33799831,9.641522664,33.8439714,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1257.178,353.4693,75.72941,246.7057056,63.03939667,276.8937154,69.97918,24.54825,55.94786778,11.49528833,39.21075397,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1092.705,277.5315,156.5748,217.3179831,32.5762866,119.6913671,70.36656,24.68351,62.79085647,8.471844515,38.48428709,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1688,272.4496,75.21203,211.9136516,50.80523499,196.8302758,67.91188,24.22126,56.65592134,9.613434498,37.55901919,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1003.451,308.371,179.9811,250.3323829,37.67978643,128.3381615,67.17366,24.52565,58.76072016,6.530892965,32.86456587,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1178.484,282.4431,82.36313,205.8971227,44.06759042,193.1043658,63.51805,24.7632,53.99664684,6.615886438,31.99892011,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",872,328.7789,177.3605,261.7678758,47.86705567,150.5856385,66.16703,24.42315,50.63237494,11.18149272,35.76634823,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1104,290.659,91.24585,216.7674956,50.4767018,199.4131806,66.93645,24.4419,53.93135544,9.69727397,36.73627238,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",5247.99,323.0258,149.5992,232.9494655,38.61100711,171.974093,72.88469,23.65948,59.32842716,8.836652494,42.57641746,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3007.751,298.196,147.9522,217.7941,31.05580211,150.2437944,72.75738,24.394,62.05390282,8.313110637,40.76309313,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2248,363.1249,83.63167,260.612288,50.6744456,277.0085274,74.35357,24.41957,61.23481183,10.14071527,44.30662863,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1696,300.2029,162.3014,221.2663817,33.20870798,133.1721714,71.08877,24.2452,53.42625993,10.76103613,40.00354568,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2824,318.9035,189.158,234.3040659,29.16566667,125.7596427,66.49728,24.4516,57.1162997,7.627961536,36.45870077,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4216,395.8567,93.048,230.7642709,37.29050687,284.4499221,71.13393,23.97771,56.97358617,9.531975994,40.96971633,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",896,279.6663,184.2992,228.9699417,20.0766885,95.3670828,69.04842,24.4129,55.83885977,10.43711485,37.94120603,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1872,322.5477,105.4055,240.1059717,49.70099306,215.9954471,70.57987,24.57041,59.28089939,9.253097404,37.21881067,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2840,330.0902,86.67513,223.0671167,48.89450528,240.6196544,67.7655,24.25814,54.13835594,8.870956894,37.55932051,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",560,321.2111,233.79,272.2367468,36.26091141,87.376037,67.22207,24.57772,54.02206356,9.998225005,36.13527717,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1280,301.9498,87.39517,217.9352441,54.03464335,207.0678288,70.46746,24.31264,58.62316508,8.043816237,35.30946565,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1136,293.4876,76.88667,227.3258567,60.68505366,216.4148142,65.44683,24.56867,50.74664199,9.563719301,35.30050139,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",635.3999,328.0226,223.1035,255.8869588,32.9640858,104.8395466,72.94459,24.33229,58.88468067,14.41676889,42.30092575,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2048,347.5435,156.9836,253.4143942,47.87989097,189.7941575,73.64001,24.16826,63.5980204,10.64488588,42.61035317,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1216,320.2294,150.5854,248.624802,38.21302195,169.6440227,72.82604,24.2279,60.64372966,11.39341143,41.1299847,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1096,287.7642,179.1581,223.5436326,29.98560901,108.3778613,68.61732,24.24833,52.31263584,12.36357305,38.1916791,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",2880,577.6752,77.06214,221.5485984,57.80483488,499.3395043,75.33902,24.52191,61.46534793,8.81861878,42.94624008,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",593.2217,296.7875,197.5016,268.0280834,34.62862139,97.6035944,71.19594,24.25801,56.35419356,10.12802077,38.60871323,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4040,350.5439,79.98717,229.9665478,52.87804204,268.8026574,74.24772,24.54261,59.3927326,10.30025816,42.17190101,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1480,278.6504,159.4389,218.4831155,23.3425646,118.8129644,72.63867,24.40201,61.43149157,8.932078368,40.46166136,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1024,299.7428,110.7501,239.3144421,54.33032177,188.9602002,68.31932,24.40726,53.67071418,8.277604425,36.9206875,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1184,260.721,96.54934,200.3631134,50.29365486,163.9404115,63.36447,24.32037,51.93135877,8.608536803,32.76039894,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4160,306.1552,146.2628,224.1834784,30.62087885,154.8614592,71.90297,24.22099,61.17725124,8.802287715,40.46193086,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",736,231.2732,77.2243,188.1686593,42.69645624,146.4597942,60.72345,24.50435,50.95923283,7.644366004,28.59516763,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",672,280.517,180.616,235.9304999,22.44710335,96.0747248,67.7428,24.56046,56.60958935,10.87731322,34.74220536,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",3568,350.9122,95.22161,221.4962414,35.23320323,246.7950609,72.64842,24.50195,57.7103878,10.08830009,42.44210244,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",936,359.2651,160.3323,259.077257,57.04432812,197.8207001,71.58329,24.31952,56.86077918,11.69128128,39.4557232,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1752,368.6094,180.9993,253.3805338,53.50668663,184.6960253,72.38703,24.298,58.81063918,9.968718246,38.59256785,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1424,327.7123,170.8631,236.5995544,31.80146234,153.5736246,69.42948,24.47229,60.09050224,8.683509642,37.11544131,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",536.4897,279.7614,195.1086,233.6961623,29.78309583,84.0892264,73.0181,24.10505,60.66765352,10.57531993,42.04999844,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1889.187,306.7083,85.43206,221.4397019,28.59193341,210.0451517,74.57565,24.55803,61.56802299,10.27184913,41.84453108,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",816,274.5617,229.1833,247.0324836,12.63944642,45.2012387,70.91473,24.46831,58.63645076,8.676037117,38.02240686,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1040,230.84,79.00738,204.5291819,36.48514236,147.7443492,69.05031,24.34261,55.37107842,11.02535182,38.26635391,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1200,268.7788,199.9668,226.8843498,23.35554268,68.6525732,72.05886,24.43244,59.99403456,10.26226683,41.16293427,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1088,275.4359,79.52032,218.8989364,39.87530975,195.9155747,72.99006,24.58247,59.60999207,10.59304465,40.92089929,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",656,268.2307,230.0152,248.6537564,11.1188357,35.1538985,72.55329,24.18316,52.21989632,10.37150676,40.29357783,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",808,252.1723,76.27568,207.0839365,69.40399204,175.8965684,63.35838,24.36368,51.36845586,9.432568458,32.5874747,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1096,287.193,75.71012,232.3723177,44.6154628,204.0828808,73.20729,24.04725,61.04483605,9.612567041,42.3704347,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",4064,316.5756,76.63468,229.8172081,37.07126999,227.0130499,72.76883,24.57223,60.74313267,10.32666825,41.48849332,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1416,337.1986,96.95758,210.5656305,51.0596601,237.1644074,67.33947,24.45354,54.91139948,11.001737,37.19253079,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
"test","C22","C22_ArmC5_processed.wav",1864,301.9878,161.3587,233.9702746,27.39138515,138.6801413,67.98915,24.40236,57.31334001,9.199067969,37.08858666,"Nurse",7,14,18,13,9,8,16,12,13,9,7.5,15,15,13,9,61,58,59.5,"C5","C"
